transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount
65920,2024-10-22,2,32,86,94,704,197.67
65921,2024-10-23,3,10,898,46,821,78.37
65922,2024-10-09,2,12,506,3,561,82.98
65923,2024-10-18,2,34,6,25,737,279.04
65924,2024-10-09,2,21,642,89,311,178.67
65925,2024-10-10,2,31,71,60,76,289.65
65926,2024-10-05,1,26,30,27,694,299.13
65927,2024-10-11,3,20,90,98,648,148.97
65928,2024-10-09,1,20,42,3,105,182.21
65929,2024-10-03,3,29,972,81,554,77.82
65930,2024-10-01,3,10,366,27,79,9.99
65931,2024-10-27,3,18,301,45,640,44.5
65932,2024-10-29,3,26,10,94,860,245.26
65933,2024-10-23,1,19,621,89,480,85.88
65934,2024-10-12,2,25,523,74,447,260.53
65935,2024-10-19,2,29,832,68,179,245.31
65936,2024-10-06,2,11,764,88,197,62.35
65937,2024-10-23,3,15,61,18,371,172.23
65938,2024-10-22,2,15,371,66,86,44.72
65939,2024-10-26,1,22,554,52,57,26.28
65940,2024-10-29,3,27,729,89,769,136.32
65941,2024-10-15,3,13,237,62,622,200.73
65942,2024-10-24,2,23,571,42,136,253.41
65943,2024-10-22,2,31,555,69,421,4.06
65944,2024-10-22,3,20,120,84,246,232.8
65945,2024-10-15,2,25,900,24,855,177.5
65946,2024-10-07,2,27,227,35,353,50.08
65947,2024-10-21,2,31,178,40,217,276.48
65948,2024-10-04,2,22,257,26,957,143.74
65949,2024-10-13,1,12,250,7,616,180.12
65950,2024-10-21,1,27,990,18,210,216.05
65951,2024-10-24,3,37,436,49,140,326.13
65952,2024-10-14,1,29,623,22,54,163.83
65953,2024-10-02,2,28,781,41,492,187.92
65954,2024-10-29,2,31,570,27,120,83.13
65955,2024-10-12,2,40,852,17,157,40.34
65956,2024-10-24,3,38,719,68,880,166.79
65957,2024-10-12,1,16,305,10,795,70.51
65958,2024-10-24,2,24,133,87,671,128.16
65959,2024-10-18,2,18,586,61,727,56.58
65960,2024-10-12,1,11,3,50,470,181.23
65961,2024-10-18,3,26,136,45,880,149.47
65962,2024-10-23,3,31,549,64,1000,294.99
65963,2024-10-15,3,23,154,54,867,35.13
65964,2024-10-27,1,12,474,70,539,139.23
65965,2024-10-06,2,13,870,34,425,271.72
65966,2024-10-15,2,40,580,32,287,41.74
65967,2024-10-15,2,35,255,88,616,245.69
65968,2024-10-15,1,28,295,96,120,91.32
65969,2024-10-13,1,29,587,46,463,206.93
65970,2024-10-17,3,23,947,100,187,266.88
65971,2024-10-10,3,15,435,2,482,287.26
65972,2024-10-27,2,33,953,95,274,301.09
65973,2024-10-25,2,33,292,21,432,206.69
65974,2024-10-01,2,32,405,36,405,260.92
65975,2024-10-01,2,12,615,18,471,24.92
65976,2024-10-03,1,12,21,94,418,40.43
65977,2024-10-14,3,21,850,3,237,65.67
65978,2024-10-09,2,25,70,94,966,260.74
65979,2024-10-26,2,27,592,80,121,66.17
65980,2024-10-14,1,30,129,90,408,229.71
65981,2024-10-02,3,39,169,37,593,279.75
65982,2024-10-13,2,37,68,25,508,208.92
65983,2024-10-05,3,25,755,44,949,76.32
65984,2024-10-21,3,26,226,26,962,14.49
65985,2024-10-09,2,14,255,15,695,248.57
65986,2024-10-17,1,19,490,14,63,213.39
65987,2024-10-11,1,33,700,53,830,202.62
65988,2024-10-23,2,11,933,13,636,95.99
65989,2024-10-19,2,33,327,23,817,186.55
65990,2024-10-06,3,24,305,88,440,232.27
65991,2024-10-26,3,40,896,23,25,300.57
65992,2024-10-07,3,33,465,80,803,13.84
65993,2024-10-01,1,19,937,95,787,260.58
65994,2024-10-20,1,23,171,32,42,132.34
65995,2024-10-23,2,21,921,53,659,2.57
65996,2024-10-18,3,36,384,22,237,183.39
65997,2024-10-01,3,11,127,55,761,262.7
65998,2024-10-10,2,14,312,36,815,44.8
65999,2024-10-27,2,34,814,55,920,226.59
66000,2024-10-12,3,33,878,12,298,28.32
66001,2024-10-24,1,31,390,65,509,195.0
66002,2024-10-12,2,37,614,61,443,302.08
66003,2024-10-17,3,20,794,72,519,134.3
66004,2024-10-22,2,36,166,31,354,97.77
66005,2024-10-06,1,40,149,30,327,91.6
66006,2024-10-18,1,27,667,98,393,324.73
66007,2024-10-06,2,30,689,5,635,73.12
66008,2024-10-09,2,18,104,60,686,105.46
66009,2024-10-10,1,25,52,50,540,171.6
66010,2024-10-07,3,27,366,19,52,288.57
66011,2024-10-02,1,34,254,51,566,277.11
66012,2024-10-01,3,33,60,15,587,21.58
66013,2024-10-01,2,24,813,37,751,225.54
66014,2024-10-15,3,30,630,57,451,213.06
66015,2024-10-11,3,39,919,73,533,207.58
66016,2024-10-21,3,29,167,11,525,298.62
66017,2024-10-08,2,33,851,4,892,17.91
66018,2024-10-07,1,14,895,58,943,312.47
66019,2024-10-08,1,38,78,89,466,259.97
66020,2024-10-28,3,34,922,64,388,37.15
66021,2024-10-12,3,30,611,10,850,36.2
66022,2024-10-25,3,30,518,34,141,272.02
66023,2024-10-13,2,10,532,48,819,253.11
66024,2024-10-08,1,12,871,64,489,52.25
66025,2024-10-03,3,27,336,40,394,85.51
66026,2024-10-21,2,38,643,67,997,208.52
66027,2024-10-15,1,12,288,93,187,272.59
66028,2024-10-07,3,15,884,15,605,186.22
66029,2024-10-22,2,32,344,99,967,94.52
66030,2024-10-16,3,13,352,11,216,259.59
66031,2024-10-03,3,33,449,54,507,293.23
66032,2024-10-03,3,14,923,78,748,244.45
66033,2024-10-18,2,10,875,2,935,278.76
66034,2024-10-15,1,38,986,13,352,316.94
66035,2024-10-02,3,11,94,70,271,66.26
66036,2024-10-22,3,20,750,19,114,218.34
66037,2024-10-03,3,37,199,95,98,298.32
66038,2024-10-27,3,28,644,41,663,259.45
66039,2024-10-02,1,10,907,97,485,174.08
66040,2024-10-19,1,18,974,89,223,97.96
66041,2024-10-11,3,13,324,37,726,92.41
66042,2024-10-17,3,32,141,24,586,110.51
66043,2024-10-19,3,10,412,32,130,258.39
66044,2024-10-25,3,30,112,29,629,236.59
66045,2024-10-06,2,21,958,7,576,260.41
66046,2024-10-22,2,19,874,50,274,193.56
66047,2024-10-21,1,11,550,30,365,317.58
66048,2024-10-29,2,39,550,100,961,309.2
66049,2024-10-21,3,32,239,35,740,169.01
66050,2024-10-16,3,12,957,91,801,184.07
66051,2024-10-21,3,17,248,19,419,2.82
66052,2024-10-17,3,16,773,43,134,195.13
66053,2024-10-19,2,33,239,82,540,168.11
66054,2024-10-08,1,39,722,10,45,187.47
66055,2024-10-13,2,34,24,93,109,56.68
66056,2024-10-25,2,12,507,50,851,207.28
66057,2024-10-14,3,23,130,89,627,140.57
66058,2024-10-16,3,15,24,40,774,301.88
66059,2024-10-29,2,37,635,97,677,86.87
66060,2024-10-07,2,14,48,36,358,171.04
66061,2024-10-07,3,36,67,74,207,73.49
66062,2024-10-17,2,11,454,46,779,300.37
66063,2024-10-02,2,32,150,79,961,153.34
66064,2024-10-04,1,32,281,25,665,286.51
66065,2024-10-04,2,21,359,68,468,141.61
66066,2024-10-07,1,28,917,41,304,198.27
66067,2024-10-21,1,32,849,70,281,229.88
66068,2024-10-27,2,22,332,80,336,217.55
66069,2024-10-28,2,39,799,16,738,260.58
66070,2024-10-18,2,14,660,32,386,143.64
66071,2024-10-13,3,12,490,39,716,92.38
66072,2024-10-19,1,18,308,53,954,133.97
66073,2024-10-02,1,32,481,88,474,258.2
66074,2024-10-14,3,12,626,36,481,67.63
66075,2024-10-17,3,18,327,39,331,171.01
66076,2024-10-02,3,18,545,93,889,38.39
66077,2024-10-02,1,13,839,15,945,219.81
66078,2024-10-22,2,17,702,79,294,200.82
66079,2024-10-24,3,39,331,58,97,132.8
66080,2024-10-02,1,38,44,40,702,73.43
66081,2024-10-17,1,30,352,19,886,13.89
66082,2024-10-01,1,24,768,48,591,312.92
66083,2024-10-09,2,24,640,53,474,192.95
66084,2024-10-24,2,18,776,24,234,98.99
66085,2024-10-17,2,12,834,76,716,289.22
66086,2024-10-15,3,35,582,71,165,72.61
66087,2024-10-21,1,21,119,61,304,205.65
66088,2024-10-28,1,17,119,88,471,131.85
66089,2024-10-28,1,21,607,60,115,217.44
66090,2024-10-04,3,32,842,68,92,31.85
66091,2024-10-16,3,16,282,94,676,255.36
66092,2024-10-09,3,15,542,72,365,265.62
66093,2024-10-15,1,32,942,50,36,315.41
66094,2024-10-26,3,28,332,40,418,296.46
66095,2024-10-10,1,24,203,82,181,15.39
66096,2024-10-02,3,20,31,67,509,275.64
66097,2024-10-19,1,23,503,49,421,9.54
66098,2024-10-13,2,32,684,56,654,33.47
66099,2024-10-18,1,24,931,50,897,89.73
66100,2024-10-06,3,38,274,53,866,85.26
66101,2024-10-25,1,39,827,89,90,1.13
66102,2024-10-29,1,27,569,89,583,98.65
66103,2024-10-02,2,10,818,30,869,184.11
66104,2024-10-13,1,22,280,34,625,158.47
66105,2024-10-06,2,13,392,18,991,19.5
66106,2024-10-02,2,10,848,29,687,236.46
66107,2024-10-08,2,32,270,75,144,252.71
66108,2024-10-27,3,32,351,63,23,48.01
66109,2024-10-23,1,35,196,21,414,133.95
66110,2024-10-15,3,25,769,12,366,252.63
66111,2024-10-27,3,36,980,2,89,154.18
66112,2024-10-28,1,29,971,9,516,19.65
66113,2024-10-15,1,33,327,72,674,122.21
66114,2024-10-14,1,17,29,81,494,174.44
66115,2024-10-21,2,25,378,77,979,259.51
66116,2024-10-19,2,24,582,35,87,43.27
66117,2024-10-25,3,13,712,93,530,315.99
66118,2024-10-21,2,40,328,25,871,62.77
66119,2024-10-24,1,20,16,68,342,123.0
66120,2024-10-20,3,19,16,54,836,291.58
66121,2024-10-02,1,13,614,49,396,32.51
66122,2024-10-01,1,37,676,76,498,289.64
66123,2024-10-18,2,23,538,34,813,266.16
66124,2024-10-26,3,37,913,69,306,162.64
66125,2024-10-11,1,20,471,6,764,251.32
66126,2024-10-23,1,20,651,25,668,152.62
66127,2024-10-26,3,12,277,65,719,296.45
66128,2024-10-21,3,22,491,10,3,323.19
66129,2024-10-09,2,35,635,28,92,281.58
66130,2024-10-29,1,16,618,45,899,166.76
66131,2024-10-22,2,18,470,38,862,1.52
66132,2024-10-08,2,31,568,63,653,259.71
66133,2024-10-07,3,39,752,60,750,29.57
66134,2024-10-04,2,17,936,24,371,63.14
66135,2024-10-01,3,17,37,10,385,6.39
66136,2024-10-28,2,16,556,35,359,164.51
66137,2024-10-07,2,32,812,11,585,174.86
66138,2024-10-23,3,38,183,25,793,268.06
66139,2024-10-01,3,22,214,47,94,133.21
66140,2024-10-11,1,24,621,58,996,6.77
66141,2024-10-10,2,27,777,37,685,323.71
66142,2024-10-10,1,20,195,72,851,218.36
66143,2024-10-13,1,34,434,93,914,212.12
66144,2024-10-25,1,22,361,4,593,23.34
66145,2024-10-12,3,14,460,27,763,224.34
66146,2024-10-06,3,20,375,50,83,310.37
66147,2024-10-08,2,12,368,5,100,296.7
66148,2024-10-29,1,24,879,93,791,190.48
66149,2024-10-29,1,19,616,57,52,294.77
66150,2024-10-01,3,11,133,58,383,28.99
66151,2024-10-19,2,16,714,34,993,222.18
66152,2024-10-20,3,11,604,28,337,101.5
66153,2024-10-03,1,14,423,34,257,318.42
66154,2024-10-21,2,29,763,94,165,211.0
66155,2024-10-27,3,19,822,1,918,243.43
66156,2024-10-07,2,13,824,16,398,324.02
66157,2024-10-09,2,32,842,35,92,238.42
66158,2024-10-04,1,20,831,4,598,17.02
66159,2024-10-25,3,19,241,100,890,195.06
66160,2024-10-13,2,37,65,11,626,176.11
66161,2024-10-04,2,14,23,69,911,61.28
66162,2024-10-13,1,17,545,75,303,75.9
66163,2024-10-09,2,34,515,16,587,69.61
66164,2024-10-01,3,19,257,41,296,225.42
66165,2024-10-23,2,17,520,15,177,285.61
66166,2024-10-20,3,37,190,38,452,302.3
66167,2024-10-01,3,34,93,92,923,209.0
66168,2024-10-22,1,15,867,19,583,28.58
66169,2024-10-18,3,21,538,97,512,227.42
66170,2024-10-19,2,28,381,42,230,306.63
66171,2024-10-12,1,40,615,52,898,17.13
66172,2024-10-26,2,24,736,20,381,240.26
66173,2024-10-19,1,27,747,57,383,167.82
66174,2024-10-02,1,37,18,61,837,210.2
66175,2024-10-13,1,14,182,29,800,78.46
66176,2024-10-19,2,23,569,17,277,212.73
66177,2024-10-16,2,39,516,83,930,194.51
66178,2024-10-15,2,30,872,94,159,315.34
66179,2024-10-05,3,17,100,7,408,35.04
66180,2024-10-17,1,40,233,76,379,150.53
66181,2024-10-12,3,37,30,83,858,310.52
66182,2024-10-15,2,30,22,51,720,299.96
66183,2024-10-05,3,34,783,2,25,90.11
66184,2024-10-26,3,24,880,88,129,28.92
66185,2024-10-09,2,33,877,37,889,127.33
66186,2024-10-09,1,13,205,78,360,95.61
66187,2024-10-07,2,32,903,91,466,38.39
66188,2024-10-02,2,20,313,91,932,102.58
66189,2024-10-07,3,23,810,87,841,98.48
66190,2024-10-25,3,29,293,17,75,24.36
66191,2024-10-02,2,34,730,38,889,53.01
66192,2024-10-29,1,29,993,42,222,120.73
66193,2024-10-03,3,16,957,57,767,287.3
66194,2024-10-22,2,16,250,85,371,312.32
66195,2024-10-23,3,23,928,88,528,124.18
66196,2024-10-14,2,14,384,50,742,109.61
66197,2024-10-04,2,18,301,83,742,118.39
66198,2024-10-02,1,11,541,70,493,125.22
66199,2024-10-06,3,35,93,92,853,36.32
66200,2024-10-02,1,14,534,48,181,145.64
66201,2024-10-15,1,24,956,70,807,15.38
66202,2024-10-26,3,12,686,62,84,102.18
66203,2024-10-19,1,39,727,89,456,273.28
66204,2024-10-03,2,21,528,44,508,213.06
66205,2024-10-14,1,24,469,38,294,117.33
66206,2024-10-06,2,26,46,28,572,255.78
66207,2024-10-27,3,30,863,9,575,52.48
66208,2024-10-22,3,25,467,32,978,82.55
66209,2024-10-14,1,26,784,36,473,90.02
66210,2024-10-24,1,39,355,66,69,124.32
66211,2024-10-18,3,36,553,78,170,229.88
66212,2024-10-28,3,39,818,94,78,143.59
66213,2024-10-09,1,13,892,17,585,142.8
66214,2024-10-26,3,21,445,26,508,139.1
66215,2024-10-07,3,10,309,35,80,84.64
66216,2024-10-28,3,14,616,88,468,2.72
66217,2024-10-10,3,13,616,79,128,168.97
66218,2024-10-26,1,20,230,39,335,148.17
66219,2024-10-18,1,26,370,42,644,76.06
66220,2024-10-01,2,18,638,100,342,137.73
66221,2024-10-11,2,38,41,38,660,284.68
66222,2024-10-29,1,16,987,30,702,241.63
66223,2024-10-13,3,27,884,70,381,137.27
66224,2024-10-28,2,35,473,25,206,4.62
66225,2024-10-15,1,37,392,53,841,53.14
66226,2024-10-14,2,11,277,55,37,151.8
66227,2024-10-06,3,15,214,95,400,265.56
66228,2024-10-27,3,38,38,37,806,116.8
66229,2024-10-05,1,10,522,33,445,160.37
66230,2024-10-11,1,33,961,40,879,314.72
66231,2024-10-09,1,39,546,90,77,2.63
66232,2024-10-07,1,20,387,97,513,10.87
66233,2024-10-17,2,21,682,83,825,178.45
66234,2024-10-20,2,19,529,95,584,306.17
66235,2024-10-12,2,30,650,13,934,205.02
66236,2024-10-16,2,24,1000,8,16,31.72
66237,2024-10-08,1,23,391,94,118,188.88
66238,2024-10-15,2,20,32,90,761,99.37
66239,2024-10-06,2,34,11,89,377,52.74
66240,2024-10-05,3,13,150,41,320,233.36
66241,2024-10-23,1,14,915,90,945,272.2
66242,2024-10-21,1,26,8,40,97,15.81
66243,2024-10-03,3,12,146,91,888,125.86
66244,2024-10-06,3,14,44,80,840,17.12
66245,2024-10-10,2,33,300,71,71,41.66
66246,2024-10-28,3,32,221,87,231,238.7
66247,2024-10-13,1,37,262,10,474,198.56
66248,2024-10-22,3,30,185,2,324,176.36
66249,2024-10-05,1,36,428,12,256,228.01
66250,2024-10-07,3,23,834,20,21,125.66
66251,2024-10-11,1,15,177,14,847,140.93
66252,2024-10-13,2,23,480,45,155,19.4
66253,2024-10-21,2,37,623,27,453,232.31
66254,2024-10-26,3,37,336,46,223,64.95
66255,2024-10-29,2,39,715,40,78,132.37
66256,2024-10-10,1,39,279,45,108,10.19
66257,2024-10-19,3,10,678,2,841,191.04
66258,2024-10-09,3,22,560,53,335,108.51
66259,2024-10-03,3,40,36,33,695,225.47
66260,2024-10-19,2,14,776,85,377,97.05
66261,2024-10-08,3,15,877,71,442,63.16
66262,2024-10-13,3,31,338,57,507,65.26
66263,2024-10-11,2,24,189,53,244,221.08
66264,2024-11-04,3,31,15,10,796,277.88
66265,2024-11-18,3,33,993,36,669,194.77
66266,2024-11-04,1,10,373,85,825,112.11
66267,2024-11-27,2,38,183,5,942,274.79
66268,2024-11-16,2,17,633,100,614,84.42
66269,2024-11-09,3,31,279,58,879,40.14
66270,2024-11-04,3,12,16,89,14,268.12
66271,2024-11-19,3,23,438,39,839,76.03
66272,2024-11-13,2,32,252,50,925,17.54
66273,2024-11-08,2,34,322,87,783,17.12
66274,2024-11-06,1,40,786,3,833,281.64
66275,2024-11-09,1,25,623,63,193,280.54
66276,2024-11-17,2,35,751,51,734,144.32
66277,2024-11-18,1,18,69,50,336,170.96
66278,2024-11-26,2,34,552,77,757,33.04
66279,2024-11-28,1,33,407,71,915,134.6
66280,2024-11-15,1,29,820,13,676,251.36
66281,2024-11-07,3,40,981,24,482,144.51
66282,2024-11-17,3,38,248,50,199,47.36
66283,2024-11-13,3,20,797,78,492,15.31
66284,2024-11-02,1,13,614,35,483,270.91
66285,2024-11-06,3,24,539,47,489,38.66
66286,2024-11-16,3,34,241,71,727,274.43
66287,2024-11-18,1,21,703,21,773,107.71
66288,2024-11-07,2,18,930,22,687,139.2
66289,2024-11-27,2,10,639,4,860,278.69
66290,2024-11-11,3,29,252,40,508,78.62
66291,2024-11-07,1,30,435,69,683,282.22
66292,2024-11-19,2,13,144,83,56,133.81
66293,2024-11-11,3,19,502,3,102,281.59
66294,2024-11-03,1,33,966,19,104,107.39
66295,2024-11-16,3,37,786,61,451,188.18
66296,2024-11-26,2,34,843,27,243,255.77
66297,2024-11-21,1,34,803,17,971,199.55
66298,2024-11-26,1,17,478,53,52,207.54
66299,2024-11-24,1,37,256,47,372,114.07
66300,2024-11-10,2,40,920,96,392,95.2
66301,2024-11-12,1,16,586,74,901,150.49
66302,2024-11-22,1,29,917,10,390,3.09
66303,2024-11-24,1,20,887,6,324,227.58
66304,2024-11-27,1,39,375,87,794,49.79
66305,2024-11-02,2,12,997,75,652,256.32
66306,2024-11-01,2,27,173,59,270,242.0
66307,2024-11-10,2,33,964,16,591,50.44
66308,2024-11-14,1,25,105,65,893,243.37
66309,2024-11-14,3,22,759,83,349,200.56
66310,2024-11-02,1,34,133,56,622,219.5
66311,2024-11-03,2,20,326,22,148,93.47
66312,2024-11-21,2,37,106,33,502,30.28
66313,2024-11-20,3,22,181,22,481,168.08
66314,2024-11-23,1,32,871,70,512,136.67
66315,2024-11-11,2,39,815,1,486,257.9
66316,2024-11-27,1,25,483,51,512,239.03
66317,2024-11-08,3,19,560,11,638,268.13
66318,2024-11-02,3,13,99,84,688,124.9
66319,2024-11-01,2,20,696,15,768,237.95
66320,2024-11-10,2,36,623,46,411,94.35
66321,2024-11-04,1,16,35,33,831,21.03
66322,2024-11-24,3,10,156,94,801,97.86
66323,2024-11-16,1,37,710,45,638,212.54
66324,2024-11-13,3,12,451,25,565,283.47
66325,2024-11-04,2,15,487,14,354,97.97
66326,2024-11-17,2,12,338,80,558,39.56
66327,2024-11-11,1,20,899,80,732,48.77
66328,2024-11-23,1,24,721,47,927,82.47
66329,2024-11-19,1,38,110,5,451,17.07
66330,2024-11-09,2,10,192,23,188,280.08
66331,2024-11-14,1,25,627,73,472,155.82
66332,2024-11-22,1,26,330,55,174,76.64
66333,2024-11-10,2,26,79,83,797,231.93
66334,2024-11-20,3,19,1000,36,571,48.64
66335,2024-11-23,2,20,571,73,883,157.97
66336,2024-11-02,1,37,966,26,314,85.75
66337,2024-11-16,2,30,753,7,856,201.85
66338,2024-11-17,2,38,437,22,363,76.63
66339,2024-11-03,3,20,877,79,787,43.97
66340,2024-11-10,1,34,646,38,366,232.79
66341,2024-11-03,3,20,124,86,201,106.61
66342,2024-11-02,1,15,598,93,21,193.08
66343,2024-11-25,3,34,678,63,95,133.59
66344,2024-11-14,1,35,861,50,444,15.06
66345,2024-11-22,3,39,87,28,539,159.16
66346,2024-11-01,1,26,675,26,802,24.83
66347,2024-11-22,2,38,709,50,102,248.65
66348,2024-11-20,2,40,633,96,569,177.16
66349,2024-11-15,3,27,886,7,812,92.36
66350,2024-11-17,3,40,738,50,816,236.23
66351,2024-11-17,2,24,397,35,988,177.66
66352,2024-11-26,3,13,62,63,417,123.64
66353,2024-11-02,1,37,837,7,798,78.25
66354,2024-11-07,1,28,186,84,546,170.96
66355,2024-11-09,1,36,420,93,883,8.44
66356,2024-11-16,1,36,374,33,112,1.66
66357,2024-11-07,3,39,486,11,426,135.21
66358,2024-11-06,3,34,739,92,63,218.92
66359,2024-11-11,1,37,701,76,248,284.48
66360,2024-11-28,3,27,220,75,742,29.32
66361,2024-11-15,1,31,21,78,106,274.16
66362,2024-11-17,1,23,981,9,641,230.48
66363,2024-11-17,3,36,317,48,34,12.81
66364,2024-11-11,1,33,963,8,740,168.7
66365,2024-11-12,3,23,900,44,839,247.56
66366,2024-11-22,3,28,735,2,439,92.24
66367,2024-11-11,1,26,986,91,740,169.79
66368,2024-11-25,1,28,45,7,507,11.23
66369,2024-11-26,3,40,869,44,179,72.53
66370,2024-11-27,1,40,479,58,485,214.44
66371,2024-11-02,1,39,78,8,795,59.6
66372,2024-11-06,3,30,210,94,634,137.82
66373,2024-11-27,2,25,662,3,182,116.22
66374,2024-11-22,2,19,175,4,605,87.34
66375,2024-11-21,3,30,89,85,457,142.18
66376,2024-11-26,2,33,47,60,98,73.78
66377,2024-11-09,2,31,619,14,788,208.68
66378,2024-11-04,1,37,360,58,81,42.08
66379,2024-11-18,2,10,794,3,781,61.66
66380,2024-11-23,3,34,938,86,546,189.29
66381,2024-11-16,3,37,740,58,979,161.44
66382,2024-11-12,1,35,729,56,881,34.62
66383,2024-11-27,1,15,443,89,678,76.78
66384,2024-11-02,2,35,641,55,593,11.11
66385,2024-11-14,2,15,205,14,505,140.94
66386,2024-11-21,2,37,553,68,661,54.04
66387,2024-11-17,3,25,481,77,805,261.88
66388,2024-11-28,1,10,678,83,773,243.24
66389,2024-11-09,3,25,694,80,585,245.78
66390,2024-11-12,1,28,551,97,366,270.73
66391,2024-11-06,1,20,715,74,447,87.1
66392,2024-11-18,3,14,940,55,461,267.09
66393,2024-11-01,3,37,390,38,338,0.55
66394,2024-11-29,1,38,940,81,222,75.39
66395,2024-11-13,2,20,705,45,230,279.3
66396,2024-11-07,2,16,419,87,48,231.19
66397,2024-11-04,2,11,243,12,417,237.71
66398,2024-11-22,1,33,956,79,19,66.82
66399,2024-11-09,2,19,248,39,97,224.57
66400,2024-11-26,2,30,709,93,810,181.64
66401,2024-11-28,3,34,712,78,42,190.23
66402,2024-11-18,3,34,339,93,618,35.82
66403,2024-11-16,2,32,53,90,1,30.54
66404,2024-11-19,2,38,785,51,447,225.16
66405,2024-11-19,2,17,494,41,638,264.4
66406,2024-11-14,3,20,218,68,210,167.7
66407,2024-11-17,3,27,892,25,432,254.3
66408,2024-11-25,2,29,619,10,869,214.56
66409,2024-11-27,1,15,888,13,584,219.49
66410,2024-11-23,2,17,391,7,64,263.57
66411,2024-11-04,3,26,501,62,733,281.32
66412,2024-11-21,3,40,98,72,158,242.63
66413,2024-11-22,2,37,451,60,834,170.16
66414,2024-11-02,2,22,614,11,754,119.77
66415,2024-11-19,3,16,243,40,199,180.65
66416,2024-11-24,1,37,454,99,316,218.57
66417,2024-11-19,2,17,907,29,58,187.63
66418,2024-11-21,1,34,50,16,28,237.48
66419,2024-11-12,2,37,590,62,174,81.02
66420,2024-11-26,2,29,780,98,194,170.85
66421,2024-11-04,1,27,527,4,883,187.49
66422,2024-11-21,3,36,19,22,318,244.55
66423,2024-11-17,2,19,882,21,870,241.13
66424,2024-11-03,2,20,307,26,220,83.78
66425,2024-11-27,2,37,812,64,959,175.7
66426,2024-11-15,2,40,238,91,322,157.53
66427,2024-11-09,1,14,527,83,526,128.42
66428,2024-11-12,2,19,322,71,183,113.76
66429,2024-11-26,1,37,631,16,465,273.06
66430,2024-11-13,3,10,159,17,678,228.64
66431,2024-11-23,2,12,942,57,630,49.78
66432,2024-11-20,2,12,558,86,28,4.43
66433,2024-11-20,2,23,177,84,442,220.61
66434,2024-11-05,1,40,192,7,344,284.28
66435,2024-11-15,2,33,458,36,394,237.39
66436,2024-11-04,1,34,191,9,753,123.61
66437,2024-11-16,1,10,997,65,690,275.21
66438,2024-11-06,3,16,949,52,110,281.0
66439,2024-11-03,1,22,174,50,567,64.52
66440,2024-11-27,1,25,777,56,579,267.33
66441,2024-11-19,1,29,173,82,103,72.52
66442,2024-11-27,3,28,230,42,904,32.33
66443,2024-11-01,3,37,90,44,829,182.44
66444,2024-11-17,1,27,816,24,392,2.89
66445,2024-11-27,2,26,41,23,209,176.18
66446,2024-11-29,2,21,610,60,377,206.25
66447,2024-11-15,1,11,279,97,440,66.38
66448,2024-11-19,3,35,506,23,568,280.83
66449,2024-11-04,3,32,304,56,735,155.49
66450,2024-11-23,3,20,328,3,964,281.65
66451,2024-11-11,1,39,703,21,981,194.17
66452,2024-11-10,1,29,42,91,809,118.9
66453,2024-11-27,3,25,525,100,799,233.17
66454,2024-11-26,1,32,960,8,68,260.43
66455,2024-11-02,2,10,6,86,804,175.95
66456,2024-11-20,2,24,418,10,882,224.98
66457,2024-11-10,1,25,924,29,428,74.88
66458,2024-11-14,3,30,329,64,289,98.19
66459,2024-11-06,3,15,928,63,948,147.97
66460,2024-11-19,3,13,439,40,126,255.31
66461,2024-11-24,1,32,351,69,130,87.96
66462,2024-11-06,2,29,282,51,183,26.99
66463,2024-11-13,1,10,242,68,399,149.86
66464,2024-11-06,3,11,344,84,984,199.01
66465,2024-11-21,2,27,523,16,985,64.21
66466,2024-11-20,3,34,850,62,92,279.73
66467,2024-11-22,2,31,434,92,607,107.39
66468,2024-11-04,2,27,278,12,53,33.85
66469,2024-11-09,1,26,854,14,744,51.49
66470,2024-11-09,2,13,652,83,523,61.31
66471,2024-11-12,2,37,35,1,203,144.71
66472,2024-11-12,2,17,228,20,342,93.18
66473,2024-11-20,2,37,993,28,750,72.09
66474,2024-11-10,2,30,683,69,53,16.25
66475,2024-11-13,2,28,562,55,856,251.23
66476,2024-11-23,3,21,907,90,359,243.39
66477,2024-11-12,2,16,81,36,884,256.63
66478,2024-11-05,2,32,835,82,804,106.16
66479,2024-11-25,3,27,496,32,940,97.95
66480,2024-11-20,1,16,341,49,246,126.7
66481,2024-11-20,2,21,384,96,57,22.32
66482,2024-11-01,3,23,121,45,168,33.84
66483,2024-11-21,2,28,221,32,753,239.29
66484,2024-11-29,3,37,451,44,951,163.38
66485,2024-11-29,3,36,642,16,788,208.3
66486,2024-11-01,3,17,410,85,970,45.16
66487,2024-11-23,3,26,350,70,634,152.94
66488,2024-11-19,2,12,563,38,149,206.79
66489,2024-11-09,3,33,830,81,91,57.83
66490,2024-11-28,1,24,695,100,15,219.69
66491,2024-11-09,1,25,596,14,733,27.15
66492,2024-11-24,1,22,823,41,274,167.03
66493,2024-11-02,3,15,275,13,716,265.01
66494,2024-11-06,2,35,540,61,473,193.65
66495,2024-11-06,3,28,802,45,942,218.04
66496,2024-11-29,2,18,133,7,332,148.39
66497,2024-11-02,2,21,679,98,585,212.68
66498,2024-11-08,3,24,867,77,937,45.1
66499,2024-11-26,1,40,467,77,109,133.66
66500,2024-11-23,3,38,945,68,35,91.6
